reviewer_id,listing_id,id,year,sentiment,weight
David_6343345,(L) 19878627,260416381,2018,Negative,1
Ken_39397787,(L) 986246,111944365,2016,Negative,1
Ken_39397787,(L) 4624297,351184448,2018,Positive,2
Ken_39397787,(L) 4876374,149385612,2017,Negative,1
Ken_39397787,(L) 5580910,110510051,2016,Negative,1
Ken_39397787,(L) 8829966,53788471,2015,Negative,1
Ken_39397787,(L) 10928947,134902703,2017,Negative,1
Ken_39397787,(L) 10928947,208726855,2017,Positive,2
Ken_39397787,(L) 10928947,218467350,2017,Negative,1
Ken_39397787,(L) 10928947,245564423,2018,Positive,2
Ken_39397787,(L) 10928947,315823415,2018,Negative,1
Ken_39397787,(L) 10928947,332280789,2018,Positive,2
Ken_39397787,(L) 10928947,340720293,2018,Negative,1
Ken_39397787,(L) 11311097,66818735,2016,Negative,1
Ken_39397787,(L) 11480581,152700919,2017,Positive,2
Ken_39397787,(L) 11480581,154523240,2017,Positive,2
Ken_39397787,(L) 11480581,156743963,2017,Positive,2
Ken_39397787,(L) 11480581,233263212,2018,Negative,1
Ken_39397787,(L) 11480581,270957665,2018,Positive,2
Ken_39397787,(L) 11480581,300324898,2018,Negative,1
Ken_39397787,(L) 12434800,75200646,2016,Negative,1
Ken_39397787,(L) 12434800,100349854,2016,Positive,2
Ken_39397787,(L) 12434800,109161020,2016,Negative,1
Ken_39397787,(L) 12434800,127500788,2017,Negative,1
Ken_39397787,(L) 12434800,130839291,2017,Positive,2
Ken_39397787,(L) 12434800,132093671,2017,Positive,2
Ken_39397787,(L) 12434800,140421699,2017,Negative,1
Ken_39397787,(L) 12434800,145758446,2017,Negative,1
Ken_39397787,(L) 12434800,164845739,2017,Negative,1
Ken_39397787,(L) 12434800,186195530,2017,Negative,1
Ken_39397787,(L) 12434800,202551008,2017,Negative,1
Ken_39397787,(L) 12434800,226651097,2018,Negative,1
Ken_39397787,(L) 12434800,229486637,2018,Negative,1
Ken_39397787,(L) 12434800,242939106,2018,Negative,1
Ken_39397787,(L) 12434800,255235143,2018,Negative,1
Ken_39397787,(L) 16393182,353613653,2018,Positive,2
Ken_39397787,(L) 16598911,128442691,2017,Positive,2
Ken_39397787,(L) 16598911,188842657,2017,Negative,1
Ken_39397787,(L) 19142277,200546627,2017,Negative,1
Ken_39397787,(L) 19142277,206523720,2017,Negative,1
Ken_39397787,(L) 19142277,210174072,2017,Positive,2
Ken_39397787,(L) 19142277,217125591,2017,Negative,1
Ken_39397787,(L) 19142277,228244762,2018,Negative,1
Ken_39397787,(L) 19142277,231585738,2018,Positive,2
Ken_39397787,(L) 19142277,239452575,2018,Negative,1
Ken_39397787,(L) 19142277,262714319,2018,Positive,2
Ken_39397787,(L) 19142277,265381107,2018,Positive,2
Ken_39397787,(L) 19142277,268094185,2018,Positive,2
Ken_39397787,(L) 19142277,273349800,2018,Negative,1
Ken_39397787,(L) 19142277,279494532,2018,Negative,1
Ken_39397787,(L) 19142277,296464882,2018,Negative,1
Ken_39397787,(L) 19142277,304097605,2018,Negative,1
Ken_39397787,(L) 19142277,308140568,2018,Negative,1
Ken_39397787,(L) 19142277,322334193,2018,Positive,2
Ken_39397787,(L) 19142277,337897243,2018,Positive,2
Ken_39397787,(L) 19142277,348675932,2018,Negative,1
Ken_39397787,(L) 23889225,260164078,2018,Negative,1
Paul_77645251,(L) 85331,128448330,2017,Positive,2
Paul_77645251,(L) 1853179,87352634,2016,Positive,2
Paul_77645251,(L) 3877598,147479289,2017,Negative,1
Paul_77645251,(L) 3877598,156749057,2017,Negative,1
Paul_77645251,(L) 3877598,158489817,2017,Negative,1
Paul_77645251,(L) 3877598,167200182,2017,Negative,1
Paul_77645251,(L) 3877598,169826530,2017,Negative,1
Paul_77645251,(L) 3877598,172108907,2017,Negative,1
Paul_77645251,(L) 3877598,175039694,2017,Negative,1
Paul_77645251,(L) 3877598,198012429,2017,Negative,1
Paul_77645251,(L) 3877598,200276733,2017,Negative,1
Paul_77645251,(L) 3877598,204390154,2017,Negative,1
Paul_77645251,(L) 3877598,212433837,2017,Negative,1
Paul_77645251,(L) 3877598,232880556,2018,Negative,1
Paul_77645251,(L) 3877598,237170306,2018,Positive,2
Paul_77645251,(L) 3877598,252721578,2018,Negative,1
Paul_77645251,(L) 3877598,254968471,2018,Negative,1
Paul_77645251,(L) 3877598,265089327,2018,Negative,1
Paul_77645251,(L) 3877598,270655028,2018,Negative,1
Paul_77645251,(L) 3877598,279491450,2018,Negative,1
Paul_77645251,(L) 3877598,304094266,2018,Negative,1
Paul_77645251,(L) 3877598,311715213,2018,Positive,2
Paul_77645251,(L) 3877598,337891680,2018,Positive,2
Paul_77645251,(L) 3877598,343206633,2018,Negative,1
Paul_77645251,(L) 7721515,240932923,2018,Negative,1
Paul_77645251,(L) 11956630,132093461,2017,Positive,2
Paul_77645251,(L) 12044261,250674527,2018,Negative,1
Paul_77645251,(L) 12044261,268108345,2018,Positive,2
Paul_77645251,(L) 12044261,340418244,2018,Negative,1
Paul_77645251,(L) 12044261,346231885,2018,Positive,2
Paul_77645251,(L) 12571143,82903303,2016,Negative,1
Paul_77645251,(L) 12571143,114224948,2016,Positive,2
Paul_77645251,(L) 12571143,145743580,2017,Negative,1
Paul_77645251,(L) 12571143,162681288,2017,Positive,2
Paul_77645251,(L) 12571143,180254766,2017,Negative,1
Paul_77645251,(L) 12571143,183277282,2017,Negative,1
Paul_77645251,(L) 12571143,210180689,2017,Negative,1
Paul_77645251,(L) 15665121,231177386,2018,Positive,2
Paul_77645251,(L) 16327927,134908354,2017,Negative,1
Paul_77645251,(L) 17016465,256873917,2018,Positive,2
Paul_77645251,(L) 17032864,160624884,2017,Positive,2
Paul_77645251,(L) 17032864,206321215,2017,Negative,1
Paul_77645251,(L) 19317454,177772561,2017,Positive,2
Paul_77645251,(L) 19317454,208304666,2017,Positive,2
Paul_77645251,(L) 19317454,229483850,2018,Negative,1
Paul_77645251,(L) 20460589,195798975,2017,Negative,1
Paul_77645251,(L) 21301293,273645985,2018,Negative,1
Paul_77645251,(L) 21774466,227914172,2018,Positive,2
Paul_77645251,(L) 23048850,243163271,2018,Negative,1
Paul_77645251,(L) 23469623,315832713,2018,Positive,2
Paul_77645251,(L) 23469623,335022201,2018,Negative,1
Paul_77645251,(L) 25267231,319241655,2018,Negative,1
Paul_77645251,(L) 25685201,308169561,2018,Positive,2
Patrick_68447360,(L) 745024,133479939,2017,Negative,1
Patrick_68447360,(L) 745024,138840046,2017,Negative,1
Patrick_68447360,(L) 745024,240941838,2018,Negative,1
Patrick_68447360,(L) 2561206,112197633,2016,Negative,1
Patrick_68447360,(L) 6927072,186191789,2017,Negative,1
Patrick_68447360,(L) 8461067,200283785,2017,Positive,2
Patrick_68447360,(L) 8575021,137503840,2017,Negative,1
Patrick_68447360,(L) 9928529,174719402,2017,Negative,1
Patrick_68447360,(L) 9928529,183308297,2017,Positive,2
Patrick_68447360,(L) 11554332,220139152,2017,Positive,2
Patrick_68447360,(L) 12280403,115336173,2016,Negative,1
Patrick_68447360,(L) 12878847,226461460,2018,Positive,2
Patrick_68447360,(L) 13282080,212051791,2017,Positive,2
Patrick_68447360,(L) 13423415,343527475,2018,Positive,2
Patrick_68447360,(L) 13941742,100151269,2016,Negative,1
Patrick_68447360,(L) 13941742,296481417,2018,Positive,2
Patrick_68447360,(L) 13941742,304092451,2018,Positive,2
Patrick_68447360,(L) 14019426,136160777,2017,Negative,1
Patrick_68447360,(L) 14019426,340723573,2018,Negative,1
Patrick_68447360,(L) 14019426,348677542,2018,Negative,1
Patrick_68447360,(L) 14475170,116578039,2016,Positive,2
Patrick_68447360,(L) 14475170,141953816,2017,Positive,2
Patrick_68447360,(L) 14475170,152705327,2017,Positive,2
Patrick_68447360,(L) 14475170,202773300,2017,Positive,2
Patrick_68447360,(L) 14475170,243167244,2018,Positive,2
Patrick_68447360,(L) 15398262,151077284,2017,Positive,2
Patrick_68447360,(L) 15398262,158488502,2017,Negative,1
Patrick_68447360,(L) 15398262,171827353,2017,Positive,2
Patrick_68447360,(L) 15398262,197800553,2017,Positive,2
Patrick_68447360,(L) 15398262,229666752,2018,Positive,2
Patrick_68447360,(L) 15398262,250116504,2018,Positive,2
Patrick_68447360,(L) 16150505,121168308,2016,Negative,1
Patrick_68447360,(L) 16150505,126429246,2017,Positive,2
Patrick_68447360,(L) 16150505,143649430,2017,Positive,2
Patrick_68447360,(L) 16150505,149201662,2017,Positive,2
Patrick_68447360,(L) 16150505,166597970,2017,Positive,2
Patrick_68447360,(L) 16150505,213744360,2017,Positive,2
Patrick_68447360,(L) 16150505,215294009,2017,Negative,1
Patrick_68447360,(L) 16150505,216970270,2017,Positive,2
Patrick_68447360,(L) 16150505,218603375,2017,Negative,1
Patrick_68447360,(L) 16150505,234980212,2018,Positive,2
Patrick_68447360,(L) 16150505,237158246,2018,Negative,1
Patrick_68447360,(L) 16150505,245352768,2018,Positive,2
Patrick_68447360,(L) 16150505,346235595,2018,Positive,2
Patrick_68447360,(L) 16371015,130855950,2017,Negative,1
Patrick_68447360,(L) 16432212,134914042,2017,Negative,1
Patrick_68447360,(L) 20666669,195812632,2017,Positive,2
Patrick_68447360,(L) 20999406,269113640,2018,Positive,2
Patrick_68447360,(L) 21937462,247537840,2018,Positive,2
Patrick_68447360,(L) 22110258,233066270,2018,Positive,2
Patrick_68447360,(L) 23673439,252717913,2018,Negative,1
Patrick_68447360,(L) 23673439,300318797,2018,Positive,2
Patrick_68447360,(L) 25895326,337613556,2018,Negative,1
David_78093968,(L) 304835,164841534,2017,Positive,2
David_78093968,(L) 686805,98562528,2016,Positive,2
David_78093968,(L) 3013026,316219417,2018,Positive,2
David_78093968,(L) 3201626,95156824,2016,Positive,2
David_78093968,(L) 4766604,99973895,2016,Positive,2
David_78093968,(L) 4766604,198264025,2017,Negative,1
David_78093968,(L) 4766604,263021725,2018,Negative,1
David_78093968,(L) 4776738,250642709,2018,Positive,2
David_78093968,(L) 5993432,96651835,2016,Positive,2
David_78093968,(L) 5993432,110666462,2016,Negative,1
David_78093968,(L) 5993432,121278428,2016,Negative,1
David_78093968,(L) 5993432,133627223,2017,Negative,1
David_78093968,(L) 5993432,154731074,2017,Negative,1
David_78093968,(L) 5993432,189155798,2017,Negative,1
David_78093968,(L) 5993432,195557235,2017,Positive,2
David_78093968,(L) 7054719,101900926,2016,Positive,2
David_78093968,(L) 8292666,120211985,2016,Negative,1
David_78093968,(L) 8317766,183664408,2017,Negative,1
David_78093968,(L) 8317766,274311427,2018,Negative,1
David_78093968,(L) 8317766,293198610,2018,Negative,1
David_78093968,(L) 12800606,91260443,2016,Positive,2
David_78093968,(L) 13210097,107977864,2016,Negative,1
David_78093968,(L) 13210097,142147420,2017,Negative,1
David_78093968,(L) 13210097,164013498,2017,Negative,1
David_78093968,(L) 13210097,268415433,2018,Negative,1
David_78093968,(L) 13210097,308647976,2018,Negative,1
David_78093968,(L) 13550197,130980012,2017,Positive,2
David_78093968,(L) 14603132,109021790,2016,Negative,1
David_78093968,(L) 15825979,139142023,2017,Negative,1
David_78093968,(L) 15825979,158892151,2017,Positive,2
David_78093968,(L) 15825979,193774769,2017,Positive,2
David_78093968,(L) 15825979,351421933,2018,Positive,2
David_78093968,(L) 16953121,146178616,2017,Positive,2
David_78093968,(L) 18163567,172437868,2017,Positive,2
David_78093968,(L) 19420826,177775504,2017,Negative,1
David_78093968,(L) 19420826,206744059,2017,Negative,1
David_78093968,(L) 19420826,241354142,2018,Negative,1
David_78093968,(L) 20372066,233255653,2018,Negative,1
David_78093968,(L) 21639809,286252285,2018,Positive,2
David_78093968,(L) 21639809,322704889,2018,Negative,1
David_78093968,(L) 22016584,263046357,2018,Positive,2
David_78093968,(L) 23045093,245586632,2018,Positive,2
David_78093968,(L) 23045093,279848457,2018,Positive,2
David_78093968,(L) 23567299,335323104,2018,Positive,2
David_78093968,(L) 23567299,341046941,2018,Negative,1
Byron_150884075,(L) 652063,204183908,2017,Negative,1
Byron_150884075,(L) 652063,211703118,2017,Negative,1
Byron_150884075,(L) 652063,236679551,2018,Negative,1
